loop_index,completed_steps,physical_time,energy,enstrophy,forcing_rms,energy_injection_rate,enstrophy_injection_rate,viscous_energy_dissipation_rate,viscous_enstrophy_dissipation_rate,continuous_energy_rhs,continuous_enstrophy_rhs,interval_duration,observed_energy_rate,mean_continuous_energy_rhs,energy_budget_residual,mean_energy_injection_rate,mean_viscous_energy_dissipation_rate,normalized_energy_budget_residual,observed_enstrophy_rate,mean_continuous_enstrophy_rhs,enstrophy_budget_residual,mean_enstrophy_injection_rate,mean_viscous_enstrophy_dissipation_rate,normalized_enstrophy_budget_residual,forcing_sha256,all_numeric_values_finite
18870,18871,94.355,0.003063861660380072,0.021659691823729663,0.005,4.178867636868022e-05,0.0003773437966459441,4.3319383647459324e-05,0.0006018051360307844,-1.5307072787791034e-06,-0.00022446133938484024,0.04999999999999716,-1.8019844548121026e-06,-1.5431916627022957e-06,-2.587927921098069e-07,4.1786070202768785e-05,4.3329261865471085e-05,0.00597270253329743,-0.00019756436023512803,-0.0002247077994431235,2.7143439207995474e-05,0.00037731458650708147,0.000602022385950205,0.04508709284149541,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18880,18881,94.405,0.0030637727473041207,0.021649835886246513,0.005,4.179413115027625e-05,0.00037740339490362787,4.329967177249303e-05,0.0006013716004564254,-1.5055406222167799e-06,-0.00022396820555279756,0.04999999999999716,-1.7782615190261763e-06,-1.5181239504979416e-06,-2.601375685282347e-07,4.179140375947824e-05,4.3309527709976176e-05,0.0060064743783459235,-0.00019711874966300567,-0.0002242147724688189,2.7096022805813227e-05,0.000377373595774786,0.0006015883682436049,0.04504080237608761,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18890,18891,94.455,0.0030636850314926627,0.02164000226748989,0.005,4.179982603117207e-05,0.0003774641487622341,4.328000453497978e-05,0.000600939048142264,-1.4801785038077089e-06,-0.00022347489938002996,0.04999999999999716,-1.7543162291606571e-06,-1.4928595630122444e-06,-2.6145666614841276e-07,4.179697859072416e-05,4.32898381537364e-05,0.006039677607938714,-0.00019667237513247289,-0.00022372155246641376,2.704917733394087e-05,0.00037743377183293095,0.0006011553242993447,0.04499532190863831,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18900,18901,94.505,0.0030635985239038984,0.0216301910037004,0.005,4.180575867013145e-05,0.0003775260361930848,4.3260382007400806e-05,0.000600507497916227,-1.4546233372693572e-06,-0.00022298146172314222,0.04999999999999716,-1.7301517752852807e-06,-1.467400920538533e-06,-2.627508547467477e-07,4.1802792350651756e-05,4.3270193271190295e-05,0.006072329122728687,-0.0001962252757897854,-0.0002232281805515861,2.70029047618007e-05,0.00037749509247765947,0.0006007232730292455,0.04495065527532191,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18910,18911,94.555,0.0030635132353362677,0.021620402129176014,0.005,4.181192673532496e-05,0.0003775890355200576,4.324080425835203e-05,0.0006000769684386713,-1.4288775230270694e-06,-0.00022248793291861373,0.05000000000001137,-1.7057713526127539e-06,-1.4417504301482133e-06,-2.640209224645406e-07,4.18088427027282e-05,4.325059313287641e-05,0.006104446282468397,-0.00019577749048769734,-0.00022273469732087797,2.6957206833180635e-05,0.0003775575358565712,0.0006002922331774492,0.04490680595764423,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18920,18921,94.605,0.0030634291764282126,0.021610635676286797,0.005,4.181832790449697e-05,0.0003776531254216697,4.3221271352573595e-05,0.0005996474782025387,-1.402943448076625e-06,-0.00022199435278086896,0.04999999999999716,-1.681178161102191e-06,-1.4159104855518471e-06,-2.6526767555034375e-07,4.181512731991097e-05,4.3231037805462814e-05,0.0061360469009333765,-0.00019532905778435196,-0.00022224114284974134,2.6912085065389387e-05,0.00037762108047086366,0.000599862223320605,0.0448637770793675,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18930,18931,94.655,0.003063346357657962,0.02160089167548953,0.005,4.182495986513021e-05,0.00037771828493305353,4.320178335097906e-05,0.0005992190455334469,-1.3768234858488554e-06,-0.0002215007606003934,0.04999999999999716,-1.6563754050119116e-06,-1.3898834669627402e-06,-2.664919380491714e-07,4.182164388481359e-05,4.321152735177633e-05,0.006167149239593275,-0.00019488001594536173,-0.00022174755669063118,2.6867540745269443e-05,0.0003776857051773616,0.0005994332618679928,0.044821571398195474,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18940,18941,94.705,0.003063264789343323,0.021591170155342267,0.005,4.1831820314607406e-05,0.00037778449344781607,4.3182340310684534e-05,0.0005987916885897066,-1.3505199960771276e-06,-0.00022100719514189055,0.04999999999999716,-1.6313662927828582e-06,-1.3636717409629915e-06,-2.676945518198667e-07,4.182839008986881e-05,4.31920618308318e-05,0.006197772008855068,-0.000194430402945267,-0.00022125397787114197,2.6823574925874985e-05,0.0003777513891904348,0.0005990053670615768,0.04478019129854902,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18950,18951,94.755,0.003063184481641513,0.02158147114251891,0.005,4.1838906960370584e-05,0.00037785173071978753,4.316294228503782e-05,0.0005983654253622628,-1.3240353246672394e-06,-0.00022051369464247525,0.04999999999999716,-1.6061540361948314e-06,-1.3372776603721835e-06,-2.6887637582264797e-07,4.1835363637489e-05,4.317264129786118e-05,0.00622793435239665,-0.00019398025646711885,-0.0002207604448921829,2.6780188425064056e-05,0.0003778181120838018,0.0005985785569759846,0.04473963878752592,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18960,18961,94.805,0.0030631054445489953,0.0215717946618237,0.005,4.1846217520077294e-05,0.0003779199768646531,4.31435893236474e-05,0.0005979402736745506,-1.2973718035701073e-06,-0.00022002029680989754,0.05000000000001137,-1.5807418503578517e-06,-1.3107035641186734e-06,-2.700382862391783e-07,4.184256224022394e-05,4.315326580434261e-05,0.00625765585074221,-0.0001935296139042146,-0.0002202669957261864,2.6737381821971784e-05,0.0003778858537922203,0.0005981528495184067,0.04469991548731894,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18970,18971,94.855,0.0030630276879013434,0.02156214073620566,0.005,4.1853749721754406e-05,0.0003779892123614699,4.312428147241132e-05,0.0005975162511822654,-1.270531750656914e-06,-0.0002195270388207955,0.04999999999999716,-1.5551329530378627e-06,-1.2839517771135107e-06,-2.7118117592435207e-07,4.184998362091585e-05,4.313393539802936e-05,0.006286956509346036,-0.0001930785123607891,-0.00021977366781534652,2.669515545455743e-05,0.0003779545946130615,0.0005977282624284081,0.044661022629417325,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18980,18981,94.905,0.003062951221373124,0.021552509386773014,0.005,4.186150130394891e-05,0.00037805941805406644,4.3105018773546026e-05,0.000597093375373037,-1.2435174695971148e-06,-0.0002190339573189706,0.04999999999999716,-1.5293305643833587e-06,-1.2570246101270144e-06,-2.7230595425634427e-07,4.1857625512851655e-05,4.311465012297867e-05,0.0063158567558736665,-0.00019262698865292179,-0.00021928049806988305,2.6653509416961268e-05,0.00037802431520776817,0.0005973048132776513,0.04462296104848505,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
18990,18991,94.955,0.0030628760544778063,0.02154290063280756,0.005,4.186947001587595e-05,0.00037813057515232503,4.308580126561512e-05,0.0005966716635660087,-1.216331249739169e-06,-0.00021854108841368365,0.04999999999999716,-1.5033379063574154e-06,-1.229924359668142e-06,-2.734135466892735e-07,4.186548565991243e-05,4.309541001958058e-05,0.00634437743056736,-0.00019217507930908688,-0.00021878752286632713,2.661244355724025e-05,0.00037809499660319574,0.0005968825194695229,0.044585731176868704,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19000,19001,95.005,0.0030628021965676882,0.021533314491779018,0.005,4.187765361756396e-05,0.000378202665233344,4.306662898355804e-05,0.0005962511329113089,-1.1889753659940765e-06,-0.00021804846767796491,0.04999999999999716,-1.477158202362481e-06,-1.2026533078666228e-06,-2.745048944958582e-07,4.187356181671996e-05,4.307621512458658e-05,0.006372539780988773,-0.00019172282057084968,-0.00021829477804582428,2.6571957474974604e-05,0.0003781666201928345,0.0005964613982386588,0.04454933303888765,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19010,19011,95.055,0.0030627296568338487,0.021523750979359314,0.005,4.18860498799969e-05,0.0003782756702424818,4.3047501958718626e-05,0.0005958318003894205,-1.1614520787217253e-06,-0.00021755613014693873,0.05000000000001137,-1.450794676789383e-06,-1.1752137223579009e-06,-2.755809544314821e-07,4.1881851748780434e-05,4.3057065471138335e-05,0.00640036545491488,-0.00019127024839404687,-0.00021780229891245182,2.6532050518404953e-05,0.0003782391677379129,0.0005960414666503647,0.04451376624433504,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19020,19021,95.105,0.0030626584443061247,0.021514210109436886,0.005,4.189465658525345e-05,0.0003783495724942785,4.302842021887377e-05,0.0005954136828104343,-1.1337636336203243e-06,-0.00021706411031615584,0.04999999999999716,-1.4242505544816268e-06,-1.1476078561710248e-06,-2.76642698310602e-07,4.189035323262518e-05,4.3037961088796195e-05,0.006427876491170923,-0.00019081739844857256,-0.00021731012023154728,2.6492721782974727e-05,0.00037831262136838015,0.0005956227415999274,0.04447902998433456,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19030,19031,95.155,0.003062588567853111,0.021504691894130935,0.005,4.190347152664324e-05,0.00037842435467325705,4.300938378826187e-05,0.0005949967968131895,-1.1059122616186332e-06,-0.00021657244213993247,0.04999999999999716,-1.3975290602715701e-06,-1.1198379476194788e-06,-2.7769111265209134e-07,4.1899064055948344e-05,4.3018902003567826e-05,0.006455095312034247,-0.00019036430611901438,-0.00021681827622804415,2.645397010902977e-05,0.00037838696358376777,0.0005952052398118119,0.04444512302578823,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19040,19041,95.205,0.0030625200361821805,0.021495196343805645,0.005,4.191249250883993e-05,0.0003784999998346002,4.299039268761129e-05,0.0005945811588642946,-1.0779001787713572e-06,-0.00021608115902969438,0.04999999999999716,-1.3706334186115806e-06,-1.0919062201949952e-06,-2.7872719841658537e-07,4.190798201774158e-05,4.2999888237936585e-05,0.006482044717750655,-0.0001899110065058215,-0.00021632680058481342,2.6415794078991917e-05,0.00037846217725392864,0.000594788977838742,0.04441204370494188,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19050,19051,95.255,0.003062452857839539,0.021485723467084456,0.005,4.192171734801119e-05,0.00037857649140470554,4.297144693416891e-05,0.0005941667852570256,-1.04972958615772e-06,-0.00021559029385232001,0.04999999999999716,-1.3435668528260434e-06,-1.0638148824645386e-06,-2.797519703615049e-07,4.1917104928425566e-05,4.2980919810890105e-05,0.006508747872134275,-0.00018945753442378387,-0.0002158357264410072,2.6378192017223326e-05,0.00037853824561965286,0.0005943739720606601,0.04437978992547682,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19060,19061,95.305,0.003062387041210294,0.02147627327086423,0.005,4.193114387194537e-05,0.0003786538131816137,4.2952546541728465e-05,0.0005937536921100984,-1.0214026697830925e-06,-0.00021509987892848474,0.05000000000001137,-1.3163325849032326e-06,-1.0355661279704062e-06,-2.807664569328264e-07,4.192643060997828e-05,4.2961996737948685e-05,0.0065352283006162755,-0.00018900392440446146,-0.00021534508639040238,2.634116198594092e-05,0.00037861515229315964,0.000593960238683562,0.044348359149970686,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19070,19071,95.355,0.003062322594518555,0.021466845760329506,0.005,4.194076992017507e-05,0.0003787319493353138,4.293369152065901e-05,0.0005933418953663142,-9.929216004839428e-07,-0.00021460994603100044,0.04999999999999716,-1.288933834777271e-06,-1.0071621351335176e-06,-2.8177169964375344e-07,4.1935956896060216e-05,4.294311903119374e-05,0.006561509876333748,-0.00018855021069450988,-0.0002148549124797426,2.6304701785232707e-05,0.00037869288125846374,0.0005935477937382063,0.04431774839826094,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19080,19081,95.405,0.0030622595258275637,0.021457440938966725,0.005,4.1950593344097125e-05,0.0003788108844079199,4.2914881877933454e-05,0.0005929314107910728,-9.64288533836329e-07,-0.00021412052638315293,0.04999999999999716,-1.2613738198299941e-06,-9.78605067160136e-07,-2.8276875266985823e-07,4.1945681632136096e-05,4.292428669929623e-05,0.006587616811218773,-0.00018809642725562916,-0.00021436523620707668,2.6268808951447522e-05,0.00037877141687161684,0.0005931366530786935,0.04428795424308797,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19090,19091,95.455,0.0030621978430398398,0.021448058808578446,0.005,4.196061200708947e-05,0.00037889060331372114,4.2896117617156897e-05,0.0005925222539707551,-9.355056100674285e-07,-0.00021363165065703394,0.04999999999999716,-1.2336557544783557e-06,-9.498970719518788e-07,-2.837586825264769e-07,4.1955602675593297e-05,4.2905499747545175e-05,0.006613573648975201,-0.0001876426077655864,-0.00021387608852009343,2.6233480754507023e-05,0.0003788507438608205,0.000592726832380914,0.04425897280393097,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19100,19101,95.505,0.0030621375538973697,0.021438699369297654,0.005,4.197082378462423e-05,0.00037897109133910504,4.2877398738595307e-05,0.0005921144403109707,-9.065749539710784e-07,-0.00021314334897186562,0.04999999999999716,-1.205782849400607e-06,-9.210402820192534e-07,-2.8474256738135365e-07,4.196571789585685e-05,4.28867581778761e-05,0.006639405249526256,-0.0001871887856158656,-0.00021338749981444978,2.619871419858418e-05,0.0003789308473264131,0.0005923183471408628,0.04423079974653175,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19110,19111,95.555,0.003062078665981804,0.021429362619602012,0.005,4.1981226564377465e-05,0.00037905233414234915,4.285872523920403e-05,0.0005917079850346683,-8.774986748265624e-07,-0.00021265565089231917,0.05000000000001137,-1.1777583113108211e-06,-8.920368143988204e-07,-2.857214969120007e-07,4.197602517450085e-05,4.286806198889967e-05,0.006665136786122637,-0.00018673499391277855,-0.0002128994999320924,2.616450601931384e-05,0.00037901171274072707,0.0005919112126728195,0.04420343027658836,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19120,19121,95.605,0.0030620211867146965,0.021420048556328224,0.005,4.19918182463352e-05,0.000379134317753286,4.284009711265645e-05,0.0005913029031801141,-8.482788663212459e-07,-0.00021216858542682805,0.04999999999999716,-1.1495853421539209e-06,-8.628887705739042e-07,-2.866965715800167e-07,4.198652240535633e-05,4.284941117593024e-05,0.006690793728831039,-0.00018628126547578732,-0.0002124121181595736,2.6130852683786286e-05,0.0003790933259478176,0.0005915054441073913,0.044176859138158796,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19130,19131,95.655,0.0030619651233577674,0.021410757174686386,0.005,4.20025967428958e-05,0.00037921702857283507,4.2821514349372774e-05,0.0005908992095987271,-8.189176064769723e-07,-0.00021168218102589207,0.04999999999999716,-1.1212671385819133e-06,-8.335982363991091e-07,-2.876689021828042e-07,4.19972074946155e-05,4.283080573101461e-05,0.006716401834451075,-0.0001858276328367653,-0.00021192538322636006,2.6097750389594745e-05,0.00037917567316306055,0.0005911010563894206,0.04415108061048939,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19140,19141,95.705,0.003061910483013191,0.02140148846827443,0.005,4.201355997896841e-05,0.0003793004533724045,4.280297693654886e-05,0.0005904969189527818,-7.894169575804505e-07,-0.00021119646558037734,0.04999999999999716,-1.0928068915322313e-06,-8.041672820287114e-07,-2.886396095035199e-07,4.2008078360932104e-05,4.2812245642960816e-05,0.006741987138695631,-0.00018537412823914023,-0.0002114393233031347,2.6065195063994473e-05,0.0003792587409726198,0.0005906980642757545,0.044126088505051383,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19150,19151,95.755,0.003061857272623917,0.021392242429092635,0.005,4.202470589206778e-05,0.0003793845792931617,4.2784484858185274e-05,0.0005900960457129727,-7.597789661174911e-07,-0.000210711466419811,0.04999999999999716,-1.064207785480128e-06,-7.745979618489708e-07,-2.896098236311572e-07,4.2019132935518095e-05,4.2793730897367066e-05,0.0067675759406379725,-0.000184920783635894,-0.00021095396600009418,2.603318236420017e-05,0.00037934251633278313,0.0005902964823328773,0.044101876164526516,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19160,19161,95.805,0.003061805498974019,0.021383019047558197,0.005,4.2036032432404935e-05,0.00037946939384516986,4.276603809511639e-05,0.0005896966041558401,-7.300056627114579e-07,-0.0002102272103106702,0.05000000000001137,-1.035472997952994e-06,-7.448923144144745e-07,-2.9058068353851955e-07,4.203036916223636e-05,4.2775261476650834e-05,0.006793194793143111,-0.00018446763068873077,-0.0002104693383652406,2.6001707676509838e-05,0.00037942698656916575,0.0005898963249344063,0.04407843645983233,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19170,19171,95.855,0.0030617551686890725,0.02137381831251987,0.005,4.204753756297388e-05,0.0003795548849063917,4.274763662503974e-05,0.0005892986083610636,-7.000990620658658e-07,-0.0002097437234546719,0.04999999999999716,-1.006605698933351e-06,-7.150523623886618e-07,-2.915533365446892e-07,4.204178499768941e-05,4.275683736007807e-05,0.006818870490568877,-0.00018401470076653484,-0.00020998546688267105,2.5970766116136212e-05,0.0003795121393757808,0.0005894976062584519,0.044055761788369195,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
19180,19181,95.905,0.0030617062882365596,0.02136464021127276,0.005,4.205921925963418e-05,0.00037964104072156003,4.272928042254552e-05,0.0005889020722086187,-6.700611629113364e-07,-0.0002092610314870587,0.04999999999999716,-9.776090502574275e-07,-6.850801124886011e-07,-2.925289377688264e-07,4.2053378411304027e-05,4.2738458523792634e-05,0.0068446300562285045,-0.00018356202494220974,-0.0002095023774708653,2.5940352528655558e-05,0.00037959796281397586,0.0005891003402848412,0.044033844075039755,504574DB2F92E127BAA6F699C7B21A4051435479A9B16A731501C6555F2FE6BB,True
